1,4.7733e-69,6.6953e-111,2.0823e-67,1.4007e-136,2.7564e-162,4.1587e-43,5.1488e-134,1.2987e-128,1.0064e-57,1.3527e-90,1.2857e-101,5.1474e-15,3.6054e-59,2.3265e-126,3.0798e-86,3.4589e-48,3.1399e-99,5.1218e-25,9.2256e-97,3.4603e-175,3.3037e-201,1.8556e-33,1.1209e-125,5.9968e-127,5.4188e-22,5.7967e-209,2.1887e-72,1.5175e-55,4.187e-31,7.1386e-107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8.3214e-68,5.2547e-108,2.8255e-64,2.1262e-132,1.929e-162,1.0475e-42,8.7239e-133,1.8997e-127,3.6759e-57,5.1903e-89,2.019e-102,6.4539e-16,8.3564e-51,2.1911e-127,3.1163e-85,1.0651e-47,2.1396e-95,6.9144e-27,4.2869e-94,1.0679e-172,1.633e-195,1.0966e-32,2.4272e-125,2.7618e-124,8.0088e-19,2.3777e-213,1.9416e-67,8.1252e-55,1.7738e-31,4.8238e-104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.3458e-61,1.9707e-104,2.7321e-60,3.7664e-133,1.8042e-169,8.6288e-38,3.392e-122,3.751e-126,1.1961e-50,1.3147e-92,4.8785e-94,3.3553e-17,1.3444e-59,1.7122e-124,5.1941e-83,4.6963e-43,1.6086e-90,6.4944e-16,4.7894e-93,2.1545e-165,5.5239e-204,1.5142e-24,2.7917e-129,7.9547e-131,1.1134e-24,5.1356e-199,2.0718e-72,1.1741e-73,1.6284e-19,2.1156e-101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5.8379e-64,1.4124e-101,2.6889e-65,6.2566e-129,6.6082e-161,2.7731e-44,1.2638e-122,3.144e-130,1.1489e-56,2.6213e-88,1.1411e-94,7.7465e-20,1.8777e-44,2.9946e-120,1.0991e-80,9.2507e-48,1.3561e-87,1.096e-26,2.5536e-89,2.1196e-168,1.405e-185,3.4698e-28,2.0392e-122,5.7533e-123,2.4639e-20,1.1762e-195,8.1253e-75,5.8845e-68,5.5825e-33,1.5082e-103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7.9942e-75,1.7915e-120,4.0163e-72,1.8941e-139,5.0407e-173,5.5904e-42,1.4236e-140,6.4444e-130,1.2208e-57,9.0817e-97,1.2991e-113,2.8117e-11,1.2688e-71,1.0952e-137,1.186e-93,4.2221e-52,1.6229e-102,2.8125e-23,1.6356e-102,6.7735e-171,5.7844e-217,2.5799e-38,4.2865e-135,5.2019e-131,2.0821e-23,8.9586e-232,5.1674e-69,4.7786e-50,1.3041e-37,3.8508e-110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.6926e-70,2.2016e-111,2.6061e-76,2.8923e-137,1.0647e-184,1.5778e-45,9.5231e-126,3.2279e-137,6.9503e-55,1.5247e-105,3.1351e-105,6.6522e-16,8.2528e-60,2.1712e-137,1.13e-89,5.1123e-50,1.1125e-101,1.8495e-16,3.5439e-99,2.07e-159,7.3876e-213,3.0188e-30,1.0221e-142,1.2471e-135,1.0623e-22,1.7885e-220,2.2783e-84,4.7385e-71,2.9589e-37,1.9296e-112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.8612e-70,1.1207e-116,5.0329e-73,1.2483e-137,7.1992e-178,2.963e-44,3.637e-133,4.4403e-133,1.5882e-55,4.1635e-99,8.7103e-110,7.6087e-15,2.6287e-66,1.7998e-137,7.4953e-92,7.8805e-52,1.7632e-99,1.0055e-19,4.8215e-101,9.7575e-165,7.1966e-214,2.9809e-33,3.6807e-138,1.1961e-133,6.0952e-24,1.3968e-224,1.7602e-76,6.328e-62,1.2004e-36,2.4809e-110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.8063e-69,1.4431e-107,5.306e-74,5.8753e-135,5.7048e-185,4.0649e-47,1.2927e-125,2.0663e-136,6.9144e-55,2.796e-103,1.9352e-103,7.9989e-19,7.2233e-53,3.4052e-135,3.1216e-88,2.1011e-49,6.0902e-99,2.9341e-17,7.8674e-98,2.5728e-159,3.8878e-206,2.1998e-29,6.0245e-141,6.9786e-134,3.8451e-22,9.8496e-218,2.4911e-81,2.043e-71,2.1856e-35,3.0014e-110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.6333e-69,6.3854e-119,3.4346e-72,9.6553e-138,3.9767e-175,2.5511e-43,3.0971e-136,2.3278e-130,5.0708e-57,5.1272e-99,1.8601e-115,5.492e-13,2.4625e-69,1.3565e-140,5.771e-95,5.2552e-53,8.8994e-103,7.0808e-20,7.8279e-102,9.4542e-162,5.1071e-220,5.282e-37,2.9128e-140,7.4029e-135,3.2259e-21,6.03e-233,3.4762e-76,1.841e-57,3.5956e-38,9.5995e-110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.1412e-70,1.0177e-115,1.2841e-71,2.2925e-138,1.6634e-176,5.7493e-45,2.5007e-139,1.3421e-129,5.2046e-58,3.6352e-99,6.3919e-115,9.8274e-12,2.031e-64,1.3208e-141,1.9438e-93,9.8813e-51,3.1617e-107,3.9612e-19,1.4839e-101,1.0958e-161,1.0079e-217,4.7844e-37,5.7719e-140,1.1295e-132,3.4647e-19,1.318e-235,7.4878e-74,4.7836e-51,4.1061e-35,1.2031e-109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7.0966e-64,8.5941e-103,2.3629e-65,1.4844e-131,8.1292e-179,1.5956e-46,2.6719e-124,9.7813e-128,2.9286e-51,1.8776e-100,7.6187e-101,1.8329e-15,1.3677e-51,4.5284e-133,3.1329e-86,2.219e-44,3.0616e-97,1.6948e-12,1.9026e-96,3.0521e-156,5.8331e-209,1.068e-26,2.0649e-136,8.809e-131,2.3185e-19,5.992e-217,4.8844e-72,2.0254e-62,7.5496e-27,1.1273e-104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.5544e-68,2.1465e-107,1.5416e-73,1.2848e-136,4.3956e-187,1.3748e-49,3.3606e-129,1.8769e-134,1.5476e-52,1.8432e-104,2.5493e-106,3.8127e-14,1.9571e-54,2.8169e-139,2.5105e-89,1.3385e-47,5.7459e-104,1.6502e-12,5.001e-101,6.6012e-158,6.184e-215,3.0096e-31,7.825e-142,1.8888e-133,2.659e-20,5.4289e-227,2.7128e-78,6.5814e-60,1.4082e-33,3.5211e-110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.4479e-67,2.5786e-101,4.567e-78,1.091e-127,2.0984e-190,1.2855e-49,3.7641e-114,2.0019e-136,4.0672e-50,8.3932e-106,2.676e-99,2.3815e-19,5.0716e-48,1.0215e-133,7.3154e-84,2.57e-48,7.6128e-94,3.6576e-12,1.0127e-94,1.1557e-144,1.0668e-199,3.2968e-25,1.3306e-143,3.5919e-131,8.0401e-22,6.2909e-210,6.6789e-85,5.8089e-75,6.2592e-40,7.8509e-110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6.8888e-60,4.0004e-104,6.2323e-70,3.9434e-132,1.916e-179,5.7769e-46,9.1095e-118,4.7858e-130,3.3555e-51,4.8625e-101,1.901e-99,6.6982e-18,1.8178e-57,1.0466e-131,5.3917e-86,9.8902e-47,2.1704e-96,2.0614e-10,1.039e-95,1.275e-148,8.2164e-210,3.2155e-25,3.0765e-139,1.9722e-134,1.0136e-21,3.4309e-206,4.1049e-85,2.5373e-74,6.1486e-31,5.3136e-107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7.5071e-65,9.6683e-117,1.6221e-79,2.0181e-132,5.7244e-175,6.9763e-47,5.9189e-125,3.5514e-130,5.4015e-53,3.8422e-100,2.2651e-113,2.2275e-11,6.2742e-71,1.0192e-138,3.5434e-92,1.7208e-54,2.1218e-102,3.2655e-15,3.731e-100,9.577e-145,7.4902e-217,5.7582e-35,4.5816e-141,9.6935e-133,1.6178e-20,1.46e-221,1.2201e-89,1.2607e-57,2.0295e-48,1.4412e-112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8.2609e-77,1.7569e-116,7.7498e-88,6.6096e-144,9.9104e-182,6.2718e-56,4.7429e-132,1.9355e-144,7.8126e-58,4.1617e-107,1.096e-105,3.7582e-14,1.5787e-64,1.6178e-136,2.7108e-91,2.4942e-55,1.368e-110,3.4892e-19,1.7727e-105,7.6212e-170,1.5412e-211,6.4187e-34,1.7994e-139,3.5253e-135,1.5958e-25,2.506e-215,1.8689e-94,7.8654e-59,3.1169e-47,3.3262e-121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.3466e-59,4.7251e-117,2.5715e-71,1.0886e-126,1.3453e-150,9.0397e-48,3.4359e-128,1.1534e-115,7.311e-58,6.5566e-88,6.2347e-118,2.7245e-08,4.7035e-76,3.8884e-133,3.5406e-91,1.174e-54,4.853e-96,1.3948e-18,2.084e-96,1.2487e-137,5.125e-216,1.422e-36,3.5175e-131,1.3742e-124,2.8029e-17,2.2574e-218,1.0309e-80,9.6286e-42,1.6364e-48,3.4719e-106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.8084e-68,4.9275e-125,7.3026e-82,1.6397e-136,1.3907e-168,3.2264e-51,7.1201e-135,1.5733e-130,8.5289e-59,2.1563e-98,1.9583e-124,2.1446e-06,1.698e-77,5.3612e-146,2.5726e-97,2.0907e-59,1.038e-105,5.1332e-20,2.4398e-104,3.52e-150,7.3114e-225,8.3111e-40,3.5372e-141,5.0248e-132,1.0929e-18,3.1223e-237,4.4961e-88,1.2886e-43,3.3302e-55,1.4053e-115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.0657e-69,6.8713e-113,1.2612e-82,1.6304e-139,1.5726e-188,5.3776e-53,3.8916e-126,2.5253e-139,2.6683e-55,1.9863e-109,7.86e-109,4.8734e-14,2.4856e-61,8.8513e-143,3.5174e-91,3.4082e-51,4.0654e-109,2.2106e-11,3.3034e-103,1.8974e-151,1.3437e-219,1.1331e-30,5.3641e-147,4.1137e-137,1.295e-21,5.4057e-225,1.0648e-92,7.1799e-65,6.1256e-43,7.7217e-117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.5947e-73,3.1707e-113,6.8926e-86,1.3568e-138,2.8912e-185,7.2355e-57,4.0683e-129,1.5029e-143,1.121e-54,6.9644e-108,3.3599e-107,3.2711e-16,1.7925e-56,3.275e-137,9.2696e-92,2.6607e-55,3.6527e-106,2.6693e-18,2.9253e-104,4.136e-163,1.0387e-208,1.5914e-33,1.555e-141,4.8463e-135,2.3656e-23,6.6928e-219,1.7739e-90,3.505e-60,1.0649e-48,1.8621e-118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.7158e-62,7.1459e-115,2.4609e-89,9.6287e-133,4.6591e-185,4.7391e-62,4.9523e-121,2.3245e-137,7.6543e-55,1.119e-106,1.1942e-115,2.6262e-15,2.3029e-64,9.5391e-143,1.8607e-93,2.4429e-58,1.3736e-100,1.0942e-09,1.6875e-104,1.0268e-132,2.0949e-218,5.7722e-32,9.1787e-147,7.1089e-135,3.8843e-22,3.2996e-221,1.3687e-98,6.1831e-60,6.6489e-59,6.4076e-118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.5521e-72,2.2523e-113,6.5031e-97,8.0278e-136,9.6338e-196,8.0907e-64,1.4048e-119,6.2436e-147,5.6071e-55,2.169e-114,4.4869e-111,4.1877e-14,1.8144e-57,2.5791e-146,8.43e-91,1.5173e-57,1.6503e-109,6.8813e-11,6.759e-104,8.5911e-138,1.6582e-209,3.8393e-29,4.6435e-153,6.6276e-136,4.0397e-21,8.0603e-221,2.0555e-106,1.323e-62,2.1098e-59,6.3179e-124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.056829,1.2839e-51,4.2485e-114,1.224e-96,7.3007e-130,4.6653e-186,2.2829e-71,3.9641e-104,2.4509e-138,1.7439e-54,1.9739e-111,4.1382e-115,2.0011e-15,4.9377e-67,3.6829e-146,1.346e-91,2.5959e-59,2.4241e-100,0.94317,8.2819e-104,6.0671e-106,3.0229e-224,6.2787e-25,6.8488e-153,7.7403e-138,9.0021e-22,4.1141e-208,6.9207e-122,7.8222e-72,1.2113e-68,7.0809e-123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.4759e-67,7.916e-112,2.5757e-93,1.2915e-132,5.6871e-185,6.0011e-65,3.6269e-121,1.4261e-141,6.363e-54,1.7967e-108,1.4999e-110,2.1465e-14,1.485e-54,6.5266e-141,9.9525e-91,8.6552e-58,3.4235e-109,1.1881e-12,6.6689e-103,8.852e-137,9.5987e-204,4.824e-32,4.4654e-146,1.6915e-132,8.7017e-19,1.9277e-215,9.2683e-104,4.3613e-53,2.5351e-60,7.3762e-121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99989,1.3217e-60,3.7196e-114,9.6875e-100,1.6025e-131,8.4537e-192,7.7613e-73,9.5429e-113,4.8429e-144,1.9493e-52,8.5159e-114,2.7698e-114,2.4715e-15,1.9465e-59,2.4966e-146,2.5876e-93,1.2139e-61,2.8396e-105,0.0001069,2.296e-106,4.6182e-119,1.2736e-214,1.9291e-28,8.569e-152,3.7863e-136,2.3024e-21,1.058e-215,5.349e-115,3.2818e-60,2.6586e-70,1.0843e-124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9995,2.0642e-58,1.2196e-112,1.9012e-99,3.1054e-128,6.1613e-191,4.513e-73,7.985e-108,3.6619e-143,1.8887e-51,4.8611e-113,8.9285e-113,2.6171e-17,3.3717e-58,1.9897e-144,7.1088e-93,2.0633e-62,4.41e-99,0.0004978,9.0527e-105,8.3827e-114,5.5487e-211,1.2632e-27,5.8751e-151,3.512e-135,5.0675e-22,7.9335e-212,2.0159e-114,1.6311e-63,5.07e-73,7.2725e-123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0086713,6.2611e-44,2.9487e-112,7.7437e-99,4.1379e-125,1.6431e-172,6.2836e-78,1.8352e-102,1.7899e-131,1.8284e-55,7.5115e-105,3.8297e-122,9.0928e-12,1.9388e-69,1.2132e-143,1.7648e-92,2.2533e-64,6.4363e-97,0.99133,6.1656e-103,1.4003e-90,2.4852e-226,1.5168e-31,2.0021e-147,3.2541e-131,1.3511e-18,1.1776e-206,6.282e-126,2.9594e-56,4.1642e-84,4.3097e-121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8.5581e-62,2.6886e-106,1.5389e-97,2.8765e-118,5.4485e-187,4.1904e-72,6.694e-104,4.9532e-141,1.2894e-50,8.201e-110,1.7364e-108,4.0824e-22,1.1763e-47,1.1108e-136,1.2172e-90,1.3865e-64,2.3632e-87,1.7726e-10,1.2947e-99,1.1066e-113,1.2353e-190,1.4049e-26,2.5446e-145,7.6871e-128,1.0284e-22,1.8499e-204,5.3199e-103,3.6185e-62,5.3893e-78,3.752e-118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.0593e-62,3.5825e-105,7.0445e-101,1.5343e-119,2.1779e-180,2.3666e-72,9.4652e-100,3.8548e-146,2.2339e-47,1.122e-110,3.259e-102,5.0917e-16,1.0163e-49,2.7086e-133,2.389e-87,1.7391e-66,1.9316e-87,3.6839e-08,3.2942e-97,3.044e-111,2.4097e-181,4.6607e-24,1.2997e-140,1.5086e-123,1.0368e-25,3.3558e-192,8.7451e-111,1.3709e-58,1.0094e-81,4.3551e-119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5.4517e-51,2.2183e-94,6.4899e-87,3.511e-101,3.5917e-156,1.2484e-65,2.7958e-89,1.4989e-131,1.5965e-42,4.217e-97,1.5184e-93,1.5024e-13,8.2984e-38,1.054e-120,4.4202e-79,1.4084e-61,2.2076e-71,2.1435e-09,1.1014e-85,3.4592e-98,3.6565e-160,3.3338e-16,1.5037e-125,2.2498e-108,1.3027e-23,3.1698e-171,2.5043e-96,9.7528e-51,2.0687e-76,6.5416e-107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99987,1.2949e-45,3.4215e-92,1.0398e-88,7.1516e-104,2.5632e-152,2.2194e-71,4.5269e-93,1.5963e-128,1.1423e-48,3.4067e-94,4.5019e-99,6.3531e-08,8.0824e-41,4.4065e-126,1.0699e-78,1.9741e-63,6.1311e-79,0.00012726,2.5906e-86,6.7967e-89,1.0048e-169,3.2617e-18,3.815e-127,6.5829e-106,1.5198e-18,6.4047e-176,4.7033e-104,2.4677e-38,2.1777e-78,2.8904e-110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.7164e-43,8.3006e-89,4.2684e-83,4.7436e-97,2.6162e-136,2.7533e-69,2.58e-98,5.8192e-115,1.7375e-57,1.896e-88,6.2128e-100,8.7878e-08,2.3242e-45,6.7575e-122,4.7145e-80,5.4056e-63,1.1548e-83,2.674e-08,1.0627e-84,1.316e-87,5.4204e-177,7.5198e-22,1.1782e-118,5.4513e-100,3.8412e-22,9.9323e-168,4.4583e-98,6.7955e-26,5.27e-75,8.0915e-112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.3451e-51,9.0542e-84,1.0278e-74,1.0139e-82,3.2825e-128,4.7704e-60,5.8343e-99,3.6138e-104,1.8896e-56,2.036e-86,9.0655e-97,7.2294e-14,2.2568e-38,4.6625e-115,1.3847e-81,1.9418e-63,2.5956e-80,2.0118e-20,1.3382e-78,2.4796e-90,1.7851e-161,1.0006e-25,1.211e-110,1.137e-92,8.647e-28,2.3828e-161,1.758e-79,1.0784e-22,8.2436e-76,6.9955e-106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7.7904e-49,4.5505e-88,2.1624e-77,1.1377e-89,2.4337e-127,1.0266e-74,9.5157e-107,1.3766e-99,4.0351e-78,2.2451e-78,5.8821e-112,1.6799e-15,1.1328e-48,1.1686e-115,2.1661e-88,2.4393e-72,9.332e-81,4.9557e-34,8.1104e-87,9.7888e-92,5.2859e-174,2.755e-34,5.9132e-110,1.0487e-96,9.198e-36,2.6442e-149,7.4671e-91,3.3699e-24,6.721e-80,3.1844e-114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6.5765e-49,2.3516e-77,2.4274e-75,1.5508e-80,8.3296e-123,4.8682e-73,1.4796e-104,8.6998e-95,1.4999e-83,1.6277e-82,1.3037e-99,1.8533e-23,1.6678e-41,5.2384e-114,1.5231e-87,1.7993e-68,2.1247e-89,5.5398e-27,9.2871e-81,4.5058e-85,2.0704e-175,2.6459e-28,1.6573e-109,3.0692e-95,5.7561e-40,4.5799e-142,8.3335e-100,6.8281e-26,6.1836e-73,1.2906e-116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9.4428e-45,2.1464e-74,1.6015e-73,2.5893e-77,1.0394e-111,1.6383e-69,7.9165e-101,3.2589e-91,1.2305e-80,8.2863e-76,1.0754e-91,8.8546e-27,1.3805e-41,6.8555e-105,1.9078e-82,5.373e-65,7.4612e-87,7.0692e-23,5.3734e-76,9.8776e-80,2.5138e-165,1.4536e-27,4.9291e-103,1.2514e-91,2.1295e-40,6.0949e-128,2.4568e-102,1.0371e-26,8.4124e-71,7.1574e-113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
